logFC,logCPM,F,PValue,FDR,Gene,rank
0.0875434689016499,1.58799272929631,0.190729358246916,0.663262848629363,0.752016936263269,SLC2A14,0.178314328175963
0.0277144235438429,6.06404092546585,0.192326336947833,0.663276030889107,0.752016936263269,TRIM33,0.17830569671743
0.0579696011207305,3.04665793422066,0.192402873035715,0.663285537640299,0.752016936263269,CEP126,0.178299472008857
0.0450444280020487,6.43613667891724,0.191846841556285,0.663669063981029,0.752347796172497,PYGB,0.178048425925023
0.146079629940199,2.64669351302377,0.191793948581287,0.66372840179401,0.752363082323739,FAIM2,0.178009597939543
0.0578311277312791,4.06663404012456,0.191541170172627,0.663935954426423,0.752546362270569,SLCO1C1,0.177873812169181
0.0783778242594453,1.79716880646615,0.190075352445821,0.664149265621563,0.752736143560033,MATN1-AS1,0.177734303236508
0.0538771166579175,4.38419232622754,0.190975024563866,0.664394195335554,0.752805419912111,ZBTB24,0.177574170538449
0.0253125778462699,6.05159397768452,0.190769568779021,0.664555012221439,0.752817098417943,RALBP1,0.17746906210228
0.0744094099316236,5.0541835925946,0.19073265725137,0.66458774199073,0.752817098417943,SH3BP5,0.177447673341509
0.0377645676817804,6.18550918834262,0.190303484241887,0.664939032771567,0.753163029802283,AKT2,0.177218172658849
0.0174778226456421,7.97550815983634,0.190147115621108,0.66506746485177,0.753256503298671,PAPOLA,0.177134297363496
0.0538212264714359,3.35158427475723,0.189798451121146,0.66541161302271,0.753490251654702,ARMCX1,0.176909623924559
0.0372480903257769,5.24918390688418,0.18916030309167,0.665885241695357,0.753870492357512,RNMT,0.176600610458553
0.0931293300997199,6.66510252186361,0.188850553171287,0.666139786243947,0.754008798288617,CXCL12,0.176434626649123
0.0282312946539561,4.93209144884512,0.188848000674497,0.666145266942454,0.754008798288617,ESCO1,0.176431053484187
0.0279440053809242,7.38429965518961,0.188356475849821,0.666549249717448,0.754414022857411,MAN2A1,0.176167756092107
0.103389645892807,1.95541623135525,0.18698969043794,0.666995813664296,0.754815319029159,PYGM,0.175876891882853
0.118279352250018,1.81376991200848,0.186569254569384,0.667098257221005,0.754879186516017,ATP6V0E2-AS1,0.175810193930372
0.0437849451214252,5.05510601687972,0.187371658562479,0.667370695728689,0.754979204048285,LFNG,0.175632867148917
0.0976858554945565,5.27049588835109,0.186391513812807,0.668187030077527,0.755798482663179,TSPYL2,0.175101958539893
0.233922050134297,1.91648268092834,0.185376756936684,0.668274439871478,0.755845247770815,PCDH11X,0.175045149433032
0.0601777383926616,3.44009770186138,0.185415231171374,0.669050416994422,0.756618598252427,ACD,0.174541154283807
0.0414465582297603,4.7363143554123,0.185285154495674,0.669115266523618,0.756639785880049,SLC25A26,0.174499061151316
0.0299895829066962,4.56316006438216,0.185221853710347,0.669169944536209,0.756649469364628,BCKDHA,0.174463573410785
0.071252686072733,3.25764598687481,0.184964321774275,0.669441382027947,0.756835844867017,PRICKLE4,0.174287444904893
0.0574106755986919,4.74685084757681,0.184885461645268,0.669450331159414,0.756835844867017,NRBP2,0.174281639269716
0.0611802957273051,2.69365639042221,0.184890293493983,0.669473150438803,0.756835844867017,POMZP3,0.174266835903793
0.0449567891054667,2.9315859657458,0.184567904068678,0.669781231867523,0.757131963657067,MIOX,0.1740670261162
0.107205977419631,1.50565636211318,0.182697445954261,0.669919185906281,0.757168784960741,NOX4,0.173977584212315
0.0592054059587754,2.19125502879918,0.183884230172358,0.669952244030963,0.757168784960741,CACNB4,0.173956153855919
0.054367434388709,5.56926648996647,0.18386923955651,0.670300971318701,0.757458563181629,EPM2AIP1,0.173730151279038
0.0499859282865987,4.78936801282864,0.183351106068141,0.670740635591639,0.757730320926673,KLHL23,0.173445381927387
0.0524216015661179,3.40111644562706,0.182304422688677,0.671671736789963,0.758564413599421,RPH3AL,0.172842925952322
0.102184850685364,1.4797699764353,0.180597409226002,0.671700456905578,0.758564413599421,TUBB4A,0.172824356284449
0.0562591558718567,3.76199290661276,0.182083550130726,0.671835233965704,0.758588361852185,HSF2,0.172737223602982
0.186641256180788,1.69449982593542,0.180642731217649,0.671900228012113,0.758588361852185,IL21,0.172695211530617
0.0295080751578419,3.81669652772889,0.181603669947037,0.672239179177097,0.758812634283008,MCOLN1,0.172476179750252
0.0450303478027571,3.9001055264856,0.181533448271495,0.67229500402064,0.758823445413129,ZNF805,0.172440116075828
0.029537221011449,4.43493292903069,0.180774546613662,0.672925929309286,0.759326638340331,THOC5,0.172032737057773
0.034443688833998,6.40980979055321,0.18057080364888,0.673091663748606,0.759461423379668,PRMT2,0.171925788154291
0.0401156442359413,5.82666404308754,0.18044589047584,0.67319845192833,0.759529684331984,IRAK4,0.171856891388663
0.0304435810320108,7.0814722121597,0.180197505904424,0.673409191054891,0.759715209490419,FRYL,0.171720960420187
0.197314459042932,1.47438556850987,0.178313114775923,0.673663151004566,0.7598972213449,LINC00487,0.17155720766151
0.0267963604965024,4.48256436708557,0.179571097831382,0.673950626876713,0.760009873534506,TRMT11,0.171371918391102
0.131978619804695,1.92243917127284,0.178660981591837,0.67399272371247,0.760009873534506,LINGO3,0.171344791993732
0.145537069660234,1.57569727149243,0.177909069189727,0.674076282733171,0.760049728359391,P2RX2,0.171290953174685
0.117185625229772,1.6325620871825,0.177933979953723,0.674130457983321,0.76005858273829,COL11A1,0.171256050497673
0.0473014224366658,5.71604745456933,0.179219298686445,0.674244864038203,0.760113645850429,MGA,0.171182353037271
0.0523157188397414,4.78053836774958,0.17902456781004,0.674414742420816,0.760113645850429,CEP68,0.171072944785996
0.0585808518407748,3.01410085010083,0.178547232388881,0.674888850960476,0.76054782050546,DSEL,0.170767746264208
0.0404273599069005,5.15408381882833,0.177968937524512,0.67531716699887,0.760925976934313,ZCCHC3,0.17049221009306
0.0450267999038184,3.15860202013505,0.177754045554711,0.67556544262765,0.761101193534364,PTOV1-AS1,0.170332574109866
0.0351764158081211,6.93714832595654,0.177458497269616,0.675753310081328,0.761208314692739,SP100,0.170211818294373
0.0470591142408437,2.46186439556003,0.176283774887282,0.676689912690067,0.762158710009516,LIPT2,0.169610297427708
0.083811839504444,1.919216475969,0.175416438650159,0.676789671970151,0.762218747867818,SLC9A5,0.169546277393082
0.0494357015885484,4.64367589359831,0.175804209791258,0.677184775329334,0.762506711062566,ZCCHC7,0.169292814391786
0.0296110780300353,8.68509435981447,0.175359237658067,0.677564086863058,0.762881461418312,ACTN4,0.169049621110846
0.0382172007513917,5.54290911722044,0.174334086952141,0.67845464291242,0.763622926672378,LPAR1,0.16847918115279
0.0577951219182167,2.31724740855771,0.173151247507743,0.679294006441908,0.764207117236584,ASMT,0.167942217266611
0.0347806761418262,4.90800328171841,0.173364702703757,0.679300390351997,0.764207117236584,PHKG2,0.167938135846974
0.0337599655721939,7.00342821906321,0.173113050245496,0.679516393027859,0.76434530587517,C5orf15,0.167800061645742
0.0799789256041903,3.12536626616473,0.173058057349107,0.679630904693182,0.764421708541659,TDRP,0.167726880785118
0.179479035000251,3.41724479222158,0.172905334100365,0.679746178224,0.764446558759382,CLEC17A,0.167653225492421
0.0524352669655283,5.01495268820306,0.17237271035955,0.68016590817357,0.764866165534366,POGLUT1,0.167385139917479
0.0325818899258376,5.3447735228868,0.171703852735252,0.680750344089683,0.765470918710494,TRNT1,0.167012130470975
0.0332807675408982,3.71824783951039,0.171578434174405,0.68088793364726,0.765573166263568,NCBP2AS2,0.166924362101353
0.0554776224347179,2.77486111996495,0.171263990065157,0.681183254234969,0.765852736431915,OR2A20P,0.166736036990617
0.0669421189649432,2.90814499985603,0.171133221090177,0.681314142300105,0.765947409856809,TEKTIP1,0.166652596149181
0.0742031380741817,1.96067821670335,0.170045418122576,0.681561872749527,0.76611788459406,CAND2,0.16649471242802
0.140166027194691,6.32662404512547,0.170727931529088,0.681605855637743,0.76611788459406,TMC8,0.166466687225752
0.067896194683526,3.06562392558924,0.170499219755294,0.68187446119552,0.766262321710574,TRPC1,0.166295575238846
0.0330016233116092,3.00114128293941,0.170293273597066,0.682055994567516,0.766413830904246,ZNF668,0.166179969722638
0.041412778777201,4.23815901786833,0.169840707379979,0.682397898608511,0.766693010159439,ZNF236,0.165962319214703
0.0502766593399255,3.47415226774891,0.169563072635318,0.682676295925281,0.766900771158566,HOPX,0.165785176579364
0.0439256828771444,3.47171369751248,0.169467714614379,0.682760616879545,0.766942986359936,MTHFD2L,0.165731537887091
0.0256826226134381,4.83829469705915,0.169148268122606,0.683002444593895,0.766983562906938,CCP110,0.165577741894252
0.0244778048792712,4.52964491692913,0.169118157597223,0.683031676844197,0.766983562906938,R3HCC1,0.165559154649903
0.0764270440594774,1.86838851535498,0.168165779816016,0.683077206530905,0.766983562906938,SCUBE3,0.165530206310649
0.139643818281016,4.18408033161437,0.16898299383008,0.683156764078916,0.76699943443312,FADS3,0.165479627266536
0.0573522809567734,1.92114009031044,0.167887022446806,0.683413317720866,0.767194633096367,PRKN,0.165316562329283
0.0354573115906804,8.06815125727457,0.168585281417029,0.683496803999076,0.767194633096367,SFPQ,0.165263511833263
0.132340690028474,1.48602542778057,0.166898184463332,0.683688213581677,0.767354552872847,GNG8,0.165141907039499
0.232706336271873,6.47859037234829,0.167935276384887,0.68407377455575,0.767682271589546,CR2,0.164897058872398
0.195149032960063,2.64177123023819,0.167732346844175,0.68426613125832,0.767845621781324,VSIG2,0.164774955505131
0.0198544385785825,6.8025534968354,0.167605942112353,0.684366235564655,0.767854281230344,OSBP,0.164711425299376
0.0560462131043905,1.60045696710021,0.1662463471095,0.684367443241867,0.767854281230344,MIR2110,0.164710658915736
0.0292116413301072,3.91989260562668,0.166899651860405,0.685014648406935,0.768527887252033,KRT10,0.164300141421034
0.0434096856730216,4.02937161002949,0.165951783740647,0.685857087342303,0.769262635116037,RPP25,0.163766369197878
0.0314105138903594,5.98855052650118,0.165761407790532,0.686011936565525,0.769331136297391,LMF2,0.163668327530217
0.036520750431378,4.38339980363366,0.165621322115307,0.686144985683073,0.769375174269655,LDAF1,0.163584106116737
0.03775001656663,4.90543011993992,0.165441093383713,0.686301550184093,0.769483373589025,BRD9,0.163485020145265
0.0328703059799936,5.95337738836769,0.16540034012099,0.686335273797866,0.769483373589025,SIN3A,0.163463680226185
0.0700697196441743,3.01809431571233,0.16484268978917,0.686901663555715,0.770065762204302,ZNF681,0.163105431837
0.0801130301155254,2.09800364378815,0.164116964876056,0.687056658973159,0.770181259592121,MYOM2,0.163007446834546
0.0728713410417826,1.79504370208843,0.1635420859112,0.687104224228452,0.770181259592121,TMEM35A,0.162977381464232
0.0400193417029123,3.22117719808407,0.164065830955756,0.687593222952628,0.770630437309202,ZNF786,0.162668412451509
0.030157293010983,5.08594622246984,0.163603785187428,0.687951996272295,0.77097987533883,KAT5,0.162441864789766
0.13177150259061,5.46191981358231,0.162752483225687,0.688719648325087,0.771734753105104,ABI3BP,0.161957526950149
0.169201938226134,1.68255743195963,0.160965593386547,0.689262233314739,0.772184536680885,C12orf42,0.161615517113464
0.0540926188618679,4.05554698451493,0.162087727735479,0.689335204254637,0.77219823482596,EVC,0.16156954157963
0.0592851033863268,2.97290423463188,0.162053581129006,0.689416851125758,0.77219823482596,MIR4453HG,0.16151810552121
0.0360741194393604,2.66030596987203,0.161975309969453,0.689441674565735,0.77219823482596,CSNK2A3,0.161502468408621
0.0383422889988384,5.58506111776983,0.161879984711015,0.689509771967037,0.77219823482596,CASP2,0.161459574475385
0.0873164560296015,6.16357413510104,0.16170745872516,0.689665641924582,0.772300946036096,TMC6,0.16136140935141
0.0335972912377543,6.59269501389856,0.161351309111427,0.689988933760559,0.772488478699432,PHIP,0.161157874545737
0.0521715951736843,5.01794864458159,0.161241821412396,0.69009109579634,0.772488478699432,METTL3,0.161093576233276
0.0237161069390129,6.5599900671588,0.161230829318579,0.690098495902991,0.772488478699432,CASK,0.161088919154997
0.070939043654743,1.85448846036458,0.159767315376574,0.690640274941139,0.772989470070546,SNORA67,0.160748099205963
0.0331655472012895,4.98926786528262,0.159418664758671,0.691754654747235,0.773867210410625,RAB2B,0.160047909853454
0.0431363379090399,3.8954991630669,0.159287506626983,0.691892022975285,0.773968115147155,PPM1L,0.159961676475255
0.0386801260725831,3.13506677983065,0.159183874430228,0.692029962412978,0.774069645052297,ZNF205,0.159875101744226
0.0837090918467941,5.6958986858219,0.159024611016957,0.692113662424258,0.774078681561194,FMNL3,0.159822577638452
0.068884043974666,2.59856914856808,0.158950681782879,0.69217825700209,0.774078681561194,ARHGAP22,0.159782047070673
0.0902238083418691,4.60281491697793,0.158906256478217,0.692226748814444,0.774078681561194,F13A1,0.159751622843018
0.0259845495394762,5.63114377720794,0.158385027140873,0.692700790511717,0.774349827056692,AIFM1,0.159454316745029
0.0785538824293605,2.18083267221114,0.157910361479191,0.692817068557753,0.774369377445205,GPM6A,0.159381421381684
0.141081210786207,2.68495363007009,0.155746746432566,0.695161809361021,0.776778464178401,TLR9,0.157914095074003
0.0882395859279836,3.10834137980659,0.155254474906862,0.695656278138345,0.777172207509632,ABCA3,0.157605291108275
0.03096012152129,5.82219140437617,0.154593258078538,0.696209208031096,0.777692779306877,CHTOP,0.15726023705482
0.10032606190091,4.0363016403454,0.154600245386922,0.696217042615719,0.777692779306877,FBXO41,0.157255349877682
0.0197829755692614,5.01666035588127,0.154303502832451,0.696481372039061,0.777882128678573,PSMD9,0.157090494643939
0.0859318810528834,2.54626222404881,0.153966440938319,0.696768714695372,0.778097125891354,ZNF804A,0.156911357627535
0.0224270192289346,6.54656222900429,0.153709160181368,0.697033912341393,0.778340304457437,TOB2,0.156746091938641
0.120502932590867,1.87449418404535,0.152087954391956,0.697814975923993,0.77905342076348,WFDC2,0.156259714321328
0.0437730761206525,1.78890546394354,0.1518511388597,0.697902701613443,0.779098348623852,LIPJ,0.156205120496928
0.0863636559205959,3.57846598243854,0.151374138244892,0.699261597639567,0.780402958377772,FAM107A,0.155360321883003
0.0486629023214626,6.37774721599574,0.151012433871144,0.699568328238043,0.780641493202782,EDNRB,0.155169860689658
0.0327185701168616,3.5986692178782,0.150907062651157,0.699701347440511,0.780734424264121,ZNF343,0.155087289750265
0.086385300052701,2.76250866117611,0.150824946325326,0.699788492428995,0.780778565468172,NCS1,0.155033203487407
0.03575613792713,6.88721526520189,0.150516634915691,0.700036867962298,0.781002579011721,OSBPL8,0.154879086941533
0.02656847363857,4.0647977470576,0.150309197923671,0.700247346141099,0.781184284435896,DNAAF2,0.154748528428651
0.0907255260483214,3.15775590015897,0.150277039961728,0.700323929945508,0.781216604972866,AMIGO1,0.154701033632407
0.0405258021066803,4.33860936988868,0.150151412552511,0.700391137510194,0.781232603425821,DSTYK,0.154659357955196
0.0586772407898805,2.63241045483345,0.149676001189989,0.700843591074716,0.781636870741839,NPR1,0.154378893748579
0.0661139754907087,4.21284208079997,0.149329685158899,0.701173344621026,0.781951487700795,WNK4,0.154174602139048
0.050690393357882,6.71751684089326,0.149168081687768,0.701316472825376,0.781962963975171,RGS2,0.15408596008433
0.0358647027703674,5.586658930175,0.14900486740781,0.701472768128133,0.781962963975171,UQCRQ,0.15398918405293
0.0307864942718873,4.29098133714009,0.149000599480318,0.70148494260521,0.781962963975171,CORO7-PAM16,0.153981646679317
0.0481538116120801,3.48957985027769,0.148797458849254,0.701709314893572,0.782070808230793,GAL3ST4,0.15384275835785
0.0258404874312522,3.82791570476851,0.148445311587545,0.702027019623255,0.782318618444605,TRMT10A,0.153646172417971
0.0275959190637246,6.10079489035476,0.148361721825389,0.702085115814101,0.782330226164874,RALGAPA2,0.15361023389927
0.0380372563979876,5.34337681809756,0.14801576215892,0.702416623627997,0.782646472938217,HPS4,0.153405218821092
0.0255840108193875,4.62244115020878,0.146988711755754,0.703403513689351,0.783444688605816,NMRAL1,0.152795466596152
0.0929013245143443,4.18656466489626,0.146817118464732,0.703574134361886,0.783510546803978,TXK,0.152690134976924
0.0232252116540743,5.94796523435568,0.146110549861539,0.704242964375386,0.78420214180328,OGFR,0.152277483068791
0.0985845736148273,2.40891585466439,0.145292150031575,0.704929987766585,0.784913900602207,TFAP2E,0.151854014124226
0.0532397426122348,4.20630450936012,0.145182700051323,0.705147863085548,0.785049948263514,THEM4,0.151719805861237
0.075132963970843,2.86362421340993,0.144963499090042,0.705404964857296,0.785189463071648,MIR17HG,0.151561487959514
0.0200163125780779,6.22091618198982,0.144871591489953,0.705438440705619,0.785189463071648,ANKIB1,0.15154087847706
0.0343741754263901,4.34319105070241,0.144370454014532,0.705931600206932,0.785655951719144,AIFM2,0.15123737698188
0.0163352941086046,5.34740820977339,0.144312255585775,0.70598135498067,0.785658035304045,TADA2B,0.151206768545839
0.0374666415175274,4.78884462899812,0.144073613529295,0.706215101996774,0.78586486222876,AOPEP,0.151062999540216
0.121945180986298,1.52313314657445,0.142584021252992,0.706477481141774,0.786081119337238,HMSD,0.150901676662882
0.0552313298307235,3.15829800483406,0.143725714528765,0.70660794953576,0.786142069160751,RENBP,0.150821480940101
0.0150781028236907,8.53000149669627,0.143569442230662,0.706700879819222,0.786192151066092,DAZAP2,0.150764368002675
0.0348388814547675,3.85562356637649,0.142637191647358,0.707629816550366,0.787012135156131,BANP,0.150193876030152
0.0578944081182476,2.435183160536,0.14234545393531,0.707811297391127,0.787160618652136,ZNF423,0.150082509859749
0.0395558374265411,2.93697273365821,0.142393632369166,0.707907130129743,0.787213838777962,JPX,0.150023713380419
0.0390930364911026,4.29948027243339,0.141852862197881,0.708384937883513,0.787585042742423,ZMYM1,0.14973068162033
0.0168837368921266,4.6626857160319,0.141630481942986,0.708598650981257,0.787769270634898,PRMT9,0.149599678804921
0.100129302345855,5.03184639567393,0.141150126258365,0.709067751835263,0.788237376159417,KLF12,0.149312265744441
0.0476420742453256,5.21249773220116,0.14012284190948,0.710077997743477,0.789306943091591,FGFR2,0.148693944056841
0.0343537253138859,4.23269214592349,0.139780475253257,0.71042381704984,0.789637853282332,RPAP1,0.148482487207026
0.0651970427686992,4.46849947993065,0.13898808436936,0.711204056018246,0.790304484439063,ADAT2,0.148005775236212
0.0514661251445988,2.69191339267514,0.138996030664168,0.711216237032374,0.790304484439063,ZNF536,0.147998337002596
0.0538000979174952,4.71528580601852,0.138604269643192,0.71158238826545,0.790657806369574,VEGFB,0.147774809286516
0.0347006882800265,4.39292826708209,0.138536227228086,0.711653046198387,0.790681024440077,MAPKAPK5-AS1,0.147731687326987
0.0619661293820516,2.90180783519185,0.138539578446019,0.711699661747654,0.790681024440077,PPP1R3F,0.147703240581902
0.0826137955203355,2.73642016805331,0.137963528441168,0.712251121583571,0.791079428886701,KCNQ3,0.147366858203372
0.0975447635973644,1.41848920170862,0.136553995042641,0.712479819709235,0.791279875577984,LINGO4,0.147227432109683
0.0823112983440858,3.54093914462986,0.136292994496129,0.713917615152683,0.792715722367546,PSTPIP1,0.14635190215791
0.0201374573475431,5.89330414903235,0.136075144643845,0.714101476419493,0.792866221754705,BAP1,0.146240069011528
0.050017489607622,2.96193770825797,0.136007375795127,0.714228129364542,0.792899536306726,HOXD8,0.14616304942855
0.111697820792009,1.4825773540784,0.134156981526384,0.714872806832221,0.793507848363082,ASPG,0.145771222821037
0.0346605014104694,4.29396004587107,0.1348152465311,0.715376191814572,0.79390548226537,PDZD9,0.145465517549659
0.110222081597905,3.04310291863418,0.13390882665444,0.716342453842731,0.794762795500137,SLC29A4,0.144879309733076
0.0336159628903787,4.52261686511586,0.133010064600358,0.717199885268545,0.795660291919289,NDUFA3,0.144359788584536
0.141242215364991,3.55588251696177,0.132933298815231,0.717305880813281,0.795724081697269,EPHB6,0.144295608598151
0.0246252490412945,6.85326895921514,0.132740748028394,0.717467973391662,0.795757504530253,ZNF638,0.144197480363598
0.0469668502408504,2.62348603477517,0.132540225776239,0.717678302135054,0.795921972384723,CKMT2,0.144070183773901
0.0290547653401895,3.50860513446111,0.132405095278575,0.717846001297402,0.796054149046214,GEMIN6,0.143968714476608
0.0208767304754781,6.008383239783,0.132298917439632,0.717918135549278,0.796080338453238,PIAS1,0.143925075682786
0.0303023496389284,2.67983409581765,0.132112882140254,0.718129870109779,0.796261312931562,SLC25A18,0.143797008721852
0.0623194930400112,4.77414529495729,0.131931641376914,0.718295855133014,0.796391539362287,STX2,0.143696639619957
0.162667170040572,6.13648412261851,0.131570035184008,0.71866184472752,0.796689652610577,FCMR,0.143475412140846
0.0631816217855201,3.77698458187377,0.131495849362454,0.718759944246826,0.796744572706521,LIMS2,0.143416133673934
0.0889581420328442,5.13983376215099,0.131391227802036,0.718846320009188,0.796786490489141,ABCA7,0.143363946203773
0.0398088554116292,4.54674005087646,0.13102361078185,0.719226043296076,0.797004523477713,STON2,0.14313459511382
0.0465211591852905,3.73888979324804,0.130881132514268,0.719390869575087,0.797120839275258,KRBOX4,0.143035078497381
0.0594461846070104,3.29711707707324,0.130274144637352,0.720038406173679,0.79751519970958,TSPYL5,0.142644338090322
0.0588285954460581,2.55511894555884,0.129870579946964,0.720386181758445,0.797685009467712,ATXN7L3-AS1,0.14243462628506
0.0999060931917325,1.47532530563957,0.12820914663819,0.720990361685093,0.798116750846872,PZP,0.142070540960123
0.0266866483269163,5.11617288689736,0.128941698449655,0.721365299037996,0.798284334431472,BLTP3B,0.141844753061165
0.0852451815420318,1.51236764929782,0.127548891473479,0.721688977380329,0.798480967016617,CRISP2,0.141649927790014
0.126210712978438,2.1553634541754,0.128259456683904,0.721756547940227,0.79850188379767,ADGRG2,0.141609267410652
0.259141714780835,6.12873477317956,0.128348984713152,0.721977149142479,0.798584404956843,RPS4Y1,0.141476547802072
0.0227912915535626,6.17959831283516,0.127753277839977,0.722595391135115,0.79916049998281,HERC4,0.141104812780411
0.0383661549725035,6.86942551080903,0.127499969123968,0.722858498325999,0.799343728301185,PRRC2B,0.14094670880595
0.0906182973734301,1.62619096997615,0.126373349756895,0.723021116349006,0.799469672960071,GPC2,0.140849018639174
0.0262403602214991,4.1915864393549,0.127248054294333,0.723130819620387,0.799523090984469,ZNF45,0.140783128570069
0.0187331001884232,5.06595776813011,0.127076706087371,0.723301482299651,0.79958531026689,DDA1,0.14068064487952
0.0267955209449675,4.84309931838269,0.126329692464825,0.72408242460779,0.80026568927419,KANSL2,0.140211993865227
0.0425422165769755,3.95685086553402,0.126130872162921,0.724303013345904,0.800455569676001,FOXL1,0.140079707983357
0.0353276634898275,4.05006974824939,0.125391703183426,0.725075437246742,0.801147324871686,SLIRP,0.139616806841912
0.0420574286085518,4.85279490951585,0.125048238367638,0.725426421356389,0.801477859374109,INPP5F,0.139406630668574
0.08822622306029,4.20609319664247,0.124873135214824,0.725617226040389,0.80158401971795,C1orf74,0.139292415741946
0.0409941198908876,4.70309440182612,0.124145368339675,0.726378959046663,0.802371479738632,ADGRL3,0.138836744473585
0.0252558176686977,6.36436675147468,0.12343354352145,0.727128228585001,0.802982903124425,BCL2L2-PABPN1,0.138388994840765
0.0424316869419888,4.20721893472047,0.122662639517012,0.727955894417117,0.803734628598079,TCEANC2,0.137894933037971
0.0615341796280819,4.12521979116945,0.122127706240293,0.728526984328819,0.804311045543484,KPNA5,0.137554357513668
0.0264190337864213,4.44446093661329,0.121763833453193,0.728910237358039,0.804625886340871,AMOTL2,0.137325950173547
0.0410488149770988,3.9344638487992,0.121679907382193,0.729009744746159,0.804681593797173,NPEPL1,0.137266666385456
0.135318061379673,2.01045151166037,0.120867860300261,0.729391191135778,0.805048477341305,PRKCG,0.137039485969077
0.0184561260618042,5.77913149684969,0.121224993988807,0.729480766706041,0.805093187604272,MFF,0.136986154111242
0.204236307922633,3.69798242342353,0.120965083692242,0.729783636233536,0.805373278404618,ZFY,0.136805878944999
0.0363327268530799,4.32620736848889,0.120835152114127,0.729905452364718,0.805453538395339,RIDA,0.136733392174884
0.021703511715882,5.37188966416976,0.120203178166618,0.730577812183373,0.806087064911895,WDR45,0.136333521547384
0.0367049473329996,3.43837728442552,0.11978526082652,0.731064921487996,0.806542367016058,MBNL1-AS1,0.136044054243179
0.0222416001798438,4.20852662783821,0.119554787309603,0.731284392345059,0.806649701485562,MAP2K5,0.135913695536165
0.0817651209167648,1.68538820606353,0.118320319698919,0.731708075679268,0.806951662651781,GABRA4,0.135662151740436
0.0257422988921681,4.83010463689696,0.118895163170739,0.731990800409936,0.807103356839341,UBL7,0.135494377078639
0.0238522771868894,4.1762926683207,0.118674250691314,0.732236855105856,0.807276543956431,NDUFB6,0.135348415899327
0.0260904288365103,5.07025294621241,0.118658266840581,0.732246270337858,0.807276543956431,TMEM63B,0.135342831699369
0.0359749346811398,4.30249664147823,0.118178460716246,0.732772422218842,0.807531056737643,PET100,0.135030883640904
0.0966773610293726,1.41911558973416,0.116556552671102,0.733485202886027,0.808045200010336,KRT1,0.134608643061008
0.0190500429153442,4.88422746301132,0.117044411811522,0.734002121984691,0.808560377141645,CDC26,0.134302684545905
0.0188060040843499,4.65371967137728,0.116912353537588,0.734147682489635,0.808666432216026,HCFC2,0.1342165678239
0.033491439094916,5.02741831594197,0.116750804029544,0.734322268728623,0.808787799538533,S100A13,0.134113301372307
0.0674648200434766,2.04841573539999,0.116338893094283,0.734356450361108,0.808787799538533,A1BG-AS1,0.134093086066971
0.0425668766338851,5.30152665784755,0.116326952299431,0.734785298646486,0.8092057977174,NUP43,0.133839541506919
0.0135191936592162,5.26861092587007,0.116041194112963,0.735098638637509,0.809419308310346,ASB8,0.133654381539291
0.0652413700097582,2.8865404126938,0.116060292250884,0.735127165555874,0.809419308310346,LCAT,0.133637528232544
0.0680601161703083,3.92726593177801,0.115378933304847,0.735840609388009,0.810096129820079,ADAMTS14,0.133216248107964
0.0267963548291001,5.52272866900874,0.115183767703971,0.73604064224898,0.810261983094348,RIC1,0.13309820438921
0.074281797460477,3.61555945987536,0.115048827652887,0.736216460566002,0.810401159597944,DPEP2,0.132994476684155
0.0160229210873153,7.1308154130688,0.114697141132764,0.736576266319654,0.810688447663864,ADAM10,0.132782278927302
0.0663765899437989,2.592361941421,0.114448872362294,0.736846608095178,0.810931594716324,TRO,0.132622911315066
0.043185970159561,2.89674370525483,0.113222849693258,0.738260913796573,0.812270171901976,HPCA,0.131790124089814
0.0260357951897771,3.00353363371948,0.112950006975742,0.738567800520794,0.812498858259818,EIF4EBP3,0.131609630290466
0.0618109528229667,3.84231990040156,0.112388652676612,0.739158053321533,0.812984672134315,ANKRD36B,0.131262686982605
0.0325944683215809,3.89896727010189,0.112152721393715,0.739419805376294,0.813163550041168,RAD51D,0.13110892101955
0.0491486722473219,5.55061857901417,0.111979776619135,0.739597712892069,0.813304689573961,FOXO1,0.13100444050893
0.0285132421278256,5.36528016590574,0.111832312148131,0.739763128449767,0.813432074226228,AMPD2,0.130907318749017
0.0209026927823107,6.32523775345152,0.111559246704743,0.740068081271524,0.813712864538174,WDR11,0.130728326268341
0.0373749225859432,4.78368295627636,0.111509575554105,0.740126852794922,0.813722956356143,MTCL2,0.130693838718451
0.0626725061180315,1.7413707150808,0.110442149563768,0.740525997139362,0.81408531416358,LRRC69,0.130459690396
0.0707604874783035,4.69994429673538,0.110808996003893,0.740914499259686,0.814425209610299,PASK,0.130231906247608
0.0700682422324047,2.56655056392381,0.110380239152828,0.741380998352027,0.814828817801599,ZNF90,0.129958549162423
0.067767808766864,1.64020196615595,0.109177454805563,0.741836725645607,0.815165884971411,LINC02863,0.129691670130599
0.0256860973124411,6.84307087779877,0.10990410836988,0.741931619765966,0.815215563993837,SBDS,0.129636119689695
0.0233944854040964,4.28176242065264,0.109274285429797,0.742652744957558,0.815946572183467,ARID3B,0.129214209391375
0.0925920022716037,1.68921960072274,0.107581004709684,0.743720294055894,0.816962079726124,TNNI2,0.128590367663733
0.0318723382840084,5.99535715260241,0.108254648612154,0.743804942577565,0.817000368042086,AP1M2,0.128540940084291
